weight,trajectory,pos_mm_mean,pos_mm_p95,pos_mm_max,ori_deg_mean,ori_deg_p95,solve_ms_mean,solve_ms_p95,solve_ms_max,iters_mean,config_jumps,jerk_rms,vel_max,nonconverged_frac,limit_violation_frac,limit_margin_min,manip_hands_min,manip_hands_mean,self_clearance_min_mm,recovery_ms,end_pos_err_mm,miss_frac
0.005,trans_lissajous,0.025782133889151737,0.07822334737284109,0.23347865499090403,0.0016021569026634097,0.003274342278018594,12.55789897365806,18.256976915290572,31.02504601702094,4.262222222222222,18,161.51539611816406,15.230873107910156,0.0,0.0,0.6524738073348999,0.031048275530338287,0.041549284011125565,5.741417407989502,,,0.0
0.005,rot_home,0.023364809749182314,0.0287972143269144,0.029298176741576754,0.00131688651163131,0.00343401450663805,10.379374606806474,14.886305780964904,26.381016010418534,3.5116666666666667,28,527.3804321289062,5.743240833282471,0.0,0.0,1.3090200424194336,0.03520047664642334,0.03728017956018448,5.740992546081543,,,0.0
0.02,near_singular,4.105059430003166,8.865425363183022,9.462790563702583,1.1410303115844727,2.8278491497039795,6.8674094512243755,9.3862558278488,50.185708969365805,2.2466666666666666,9,4384.9365234375,28.6180362701416,0.0,0.0,0.5577127933502197,0.009255468845367432,0.02250692807137966,5.741425037384033,,,0.0
0.02,reach_limit,1.3351935194805264,8.51961225271225,27.340400964021683,0.1022917851805687,0.6481227874755859,7.05930567967395,13.957899776869452,41.90959100378677,4.633333333333334,0,482.42547607421875,2.4407565593719482,0.0,0.0,0.3966798782348633,0.01775122620165348,0.030180782079696655,-126.8249282836914,140.0,0.1847314089536667,0.023333333333333334
0.02,teleop_grasp_yaw,20.883435383439064,38.35538402199745,38.45194727182388,9.176131248474121,18.720394134521484,30.667345662950538,63.12175989442039,94.42531695822254,22.85333333333333,13,474.9580383300781,20.581012725830078,0.0,0.5366666666666666,-9.5367431640625e-06,0.0173779483884573,0.025753416121006012,-66.74151611328125,,,0.5766666666666667
0.02,self_fold,10.217736475169659,70.68748772144318,73.78183305263519,0.675842821598053,3.6903603076934814,8.672120136131221,19.0208816609811,118.56524599716067,4.1883333333333335,11,3655.101318359375,35.852657318115234,0.0,0.0,0.14485538005828857,0.005410084500908852,0.033762335777282715,-90.09245300292969,,,0.20416666666666666
0.02,trans_lissajous,0.38737585418857634,1.167265814729035,2.689654240384698,0.02384149841964245,0.05049866437911987,10.503536925728744,15.471303396043368,27.47853402979672,3.5522222222222224,20,159.64247131347656,14.96983528137207,0.0,0.0,0.7112228870391846,0.03262206166982651,0.04163862019777298,5.741402626037598,,,0.0
0.02,rot_home,0.37175865145400167,0.4566277202684432,0.46462236787192523,0.020047064870595932,0.053787801414728165,8.835147773982802,12.34205358487088,15.045125037431717,2.985,28,524.8271484375,5.779092311859131,0.0,0.0,1.309691071510315,0.03526538237929344,0.037324316799640656,5.741000175476074,,,0.0
0.1,near_singular,56.89111724495888,111.39125376939774,111.56261712312698,4.422088146209717,11.646252632141113,7.760211022202081,14.211644083843565,57.19178495928645,4.378333333333333,2,3143.3017578125,26.944509506225586,0.0,0.0,0.7884109020233154,0.01619577780365944,0.02681697905063629,0.6403401494026184,,,0.7166666666666667
0.1,reach_limit,7.207709830254316,26.216160506010056,42.21518337726593,0.2813760042190552,0.8502485752105713,7.474093016838499,19.20651248074136,68.72864597244188,4.426666666666667,0,443.1224365234375,1.5990376472473145,0.0,0.0,0.5980551242828369,0.02521049976348877,0.03478996828198433,-128.49658203125,400.0,4.390390396118164,0.06666666666666667
0.1,teleop_grasp_yaw,36.82415187358856,53.07460576295853,53.56965959072113,9.627762794494629,19.1851863861084,26.603291269081335,51.18877602508292,59.587648953311145,19.913333333333334,18,528.2318115234375,14.1640043258667,0.0,0.4633333333333333,-9.298324584960938e-06,0.023587597534060478,0.030020970851182938,-32.99099349975586,,,0.83
0.1,self_fold,31.899791210889816,140.64781367778778,142.95369386672974,1.2728352546691895,4.946169853210449,7.696007767420572,13.263620968791654,80.22729097865522,3.1466666666666665,12,10068.046875,78.78617858886719,0.0,0.14666666666666667,-7.3909759521484375e-06,0.014633106999099255,0.036586176604032516,-88.54795837402344,,,0.3283333333333333
0.1,trans_lissajous,8.943933062255383,23.83403852581978,30.06156161427498,1.7143504619598389,11.588509559631348,13.997260626702984,46.95455525943544,103.58858102699742,7.203333333333333,14,8961.0908203125,78.28475189208984,0.0,0.08555555555555555,-9.775161743164062e-06,0.03393969312310219,0.042781297117471695,-39.21977615356445,,,0.3233333333333333
0.1,rot_home,8.404100313782692,9.91008896380663,12.022871524095535,0.49518021941185,1.1771851778030396,7.135784862815247,11.53189940087031,131.25741999829188,2.385,32,18206.9375,81.06546020507812,0.0,0.0,0.001138925552368164,0.03666922450065613,0.038351308554410934,5.740992546081543,,,0.021666666666666667
0.5,near_singular,180.91093003749847,274.9584913253784,274.9584913253784,6.34600830078125,7.981532573699951,7.303788858116604,14.268842677120112,42.97734401188791,7.0633333333333335,0,1334.4405517578125,1.8167065382003784,0.0,0.0,1.3153321743011475,0.035831306129693985,0.04177571460604668,-101.00989532470703,,,1.0
0.5,reach_limit,68.91170889139175,95.92492878437042,109.76776480674744,4.019430637359619,4.7459821701049805,8.036972644913476,13.312008604407309,44.39015197567642,9.71,0,774.6690673828125,1.7315820455551147,0.0,0.0,1.097654104232788,0.04342393949627876,0.04716365784406662,-159.8756866455078,nan,65.7580795288086,0.48
0.5,teleop_grasp_yaw,141.80345833301544,179.67088520526886,180.05119264125824,12.448787689208984,21.0446834564209,13.743463986514447,27.36034729750827,38.34189102053642,7.63,11,7422.0087890625,45.89268112182617,0.0,0.24,-2.6226043701171875e-06,0.04535477235913277,0.04888045787811279,-101.5934066772461,,,1.0
0.5,self_fold,119.96935307979584,299.8950779438019,304.34510111808777,4.332862377166748,5.024173259735107,8.188559201468403,19.03758154076057,59.719491051509976,6.738333333333333,1,1611.918701171875,2.719932794570923,0.0,0.0,0.7127748727798462,0.037512362003326416,0.047534823417663574,-99.96796417236328,,,1.0
0.5,trans_lissajous,72.79481738805771,105.6419387459755,108.72234404087067,5.640361309051514,7.16957950592041,11.997221564330781,29.153530983603552,101.7541770124808,8.805555555555555,15,3090.282470703125,13.20154094696045,0.0,0.0,1.1984726190567017,0.044169697910547256,0.05002405494451523,-105.9783935546875,,,1.0
0.5,rot_home,90.45843034982681,96.98247164487839,98.8890677690506,6.732858657836914,20.328189849853516,17.02645661319063,30.640403303550524,245.1066740322858,11.736666666666666,13,12832.3818359375,80.21355438232422,0.0,0.16666666666666666,-9.775161743164062e-06,0.04560187831521034,0.04751356691122055,-64.41097259521484,,,1.0
