weight,trajectory,pos_mm_mean,pos_mm_p95,pos_mm_max,ori_deg_mean,ori_deg_p95,solve_ms_mean,solve_ms_p95,solve_ms_max,iters_mean,config_jumps,jerk_rms,vel_max,nonconverged_frac,limit_violation_frac,limit_margin_min,manip_hands_min,manip_hands_mean,self_clearance_min_mm,recovery_ms,end_pos_err_mm,miss_frac
0.0,wrist_twist,0.8659575250931084,3.7175777833908796,3.736304584890604,0.4611671566963196,1.9820996522903442,1.2237880540972885,2.3371135728666537,3.2491880119778216,16.623333333333335,0,87.50505065917969,2.198493480682373,0.0,0.17666666666666667,-9.775161743164062e-06,0.04434535279870033,0.04435233399271965,-20.890958786010742,,,0.0
0.0,teleop_grasp_yaw,20.418036729097366,38.514457643032074,38.61552104353905,9.135218620300293,18.685165405273438,1.357005493870626,2.326830715173856,4.793686966877431,25.596666666666668,11,821.5294189453125,25.50472640991211,0.006666666666666667,0.5066666666666667,-8.58306884765625e-06,0.016731388866901398,0.02542344480752945,-69.58667755126953,,,0.5766666666666667
0.0,rot_forward,1.13048090133816,12.813286855816841,17.99917407333851,0.5056658983230591,5.733221054077148,0.8557658525144992,1.64713951817248,2.1949689835309982,8.798333333333334,22,1607.1177978515625,21.9266300201416,0.0,0.055,-9.775161743164062e-06,0.034084565937519073,0.038011930882930756,5.741074562072754,,,0.06166666666666667
0.0,trans_y,6.202878921612864e-05,0.00012644053981603065,0.00019140888696256297,7.114782420103438e-06,1.536792296974454e-05,0.8194648054583619,1.09506108565256,1.4687899965792894,6.228,71,8.392830848693848,3.2659687995910645,0.0,0.0,1.46532142162323,0.04435126110911369,0.044842012226581573,5.741417407989502,,,0.0
0.0,near_singular,6.581541356354137e-05,0.00013374777552144224,0.00021519799986435828,6.0639135881501716e-06,1.448901639378164e-05,0.6358475868667787,0.9648159757489337,1.4259169693104923,4.03,0,0.17186366021633148,0.3949850797653198,0.0,0.0,0.5456215143203735,0.008588951081037521,0.02207217924296856,5.7414398193359375,,,0.0
0.05,wrist_twist,0.8680343744345009,3.717646235600114,3.7363420706242323,0.46228209137916565,1.9820749759674072,1.0949190856384423,2.2473294869996594,2.9878580244258046,15.57,0,84.02214813232422,2.198469638824463,0.0,0.18,-9.5367431640625e-06,0.044345349073410034,0.04435233399271965,-20.890958786010742,,,0.0
0.05,teleop_grasp_yaw,20.420236513018608,38.51350396871567,38.603849709033966,9.136672973632812,18.685335159301758,1.3540024087221052,2.4265244865091518,5.091677012387663,25.726666666666667,11,788.545166015625,25.137508392333984,0.0033333333333333335,0.54,-9.059906005859375e-06,0.01673152483999729,0.02542373351752758,-69.58464050292969,,,0.5766666666666667
0.05,rot_forward,1.133408979512751,12.813106179237366,17.998484894633293,0.507110059261322,5.733334541320801,0.7661920109724937,1.4688975148601455,2.276193001307547,7.75,20,1453.482666015625,21.06367301940918,0.0,0.065,-9.775161743164062e-06,0.0340847447514534,0.03801218792796135,5.741067409515381,,,0.06166666666666667
0.05,trans_y,0.0019143130884913262,0.002357411403863807,0.002519100689823972,0.0010373983532190323,0.001248581102117896,0.694657901690031,0.913645260152407,1.4783799997530878,4.6866666666666665,71,8.402169227600098,3.2647244930267334,0.0,0.0,1.4653207063674927,0.044351257383823395,0.04484204575419426,5.741409778594971,,,0.0
0.05,near_singular,0.0012233803090566653,0.0021789126094517997,0.0021789126094517997,2.1678228222299367e-05,4.990012166672386e-05,0.5989367090902912,0.8562926814192905,1.126301009207964,3.0,0,0.17815691232681274,0.394970178604126,0.0,0.0,0.5456286668777466,0.008588990196585655,0.02207222953438759,5.741432189941406,,,0.0
0.2,wrist_twist,0.8993958472274244,3.71712539345026,3.7356188986450434,0.47899842262268066,1.9821763038635254,1.0820557532133535,2.3382631741696964,3.540250996593386,14.75,0,99.25166320800781,2.191627025604248,0.0,0.16833333333333333,-9.775161743164062e-06,0.044345371425151825,0.044352348893880844,-20.89162826538086,,,0.0
