weight,trajectory,pos_mm_mean,pos_mm_p95,pos_mm_max,ori_deg_mean,ori_deg_p95,solve_ms_mean,solve_ms_p95,solve_ms_max,iters_mean,config_jumps,jerk_rms,vel_max,nonconverged_frac,limit_violation_frac,limit_margin_min,manip_hands_min,manip_hands_mean,self_clearance_min_mm,recovery_ms,end_pos_err_mm,miss_frac
5.0,rot_forward,0.36082384758628905,4.090772941708565,5.740293301641941,0.6468895673751831,7.333102226257324,0.7908602463430725,1.3426390971289945,2.120876975823194,7.9366666666666665,22,1606.7392578125,21.925533294677734,0.0,0.043333333333333335,-9.5367431640625e-06,0.03408455848693848,0.03801505267620087,5.741082191467285,,,0.0
5.0,trans_lissajous,6.486040859954301e-05,0.00012890521361441643,0.00020349770579741744,8.844755939207971e-06,2.1200357878115028e-05,0.8201817641707344,1.1693425651174039,1.637989014852792,7.942222222222222,18,162.43540954589844,15.29696273803711,0.0,0.0,0.6461836099624634,0.030878283083438873,0.041542086750268936,5.741409778594971,,,0.0
10.0,teleop_grasp,6.222651340067387,47.72350192070007,51.747310906648636,2.6834027767181396,20.513574600219727,0.7628999947337434,1.8202806502813476,2.666891028638929,11.19,13,13569.869140625,84.26253509521484,0.0,0.11666666666666667,-9.775161743164062e-06,0.023082925006747246,0.029427776113152504,-40.6811637878418,,,0.16666666666666666
10.0,teleop_grasp_side,4.787609952927596e-05,9.218205576644323e-05,0.0002976096595830313,9.46465297602117e-06,1.7164871678687632e-05,0.543957325668695,0.946152608958073,1.7270889948122203,4.123333333333333,2,1901.38623046875,8.007957458496094,0.0,0.0,0.17308616638183594,0.020012857392430305,0.026634590700268745,-38.931251525878906,,,0.0
10.0,teleop_grasp_yaw,20.418036729097366,38.514457643032074,38.61552104353905,9.135218620300293,18.685165405273438,1.1920937765777733,2.0714223879622295,3.5202440340071917,25.596666666666668,11,821.5294189453125,25.50472640991211,0.006666666666666667,0.5066666666666667,-8.58306884765625e-06,0.016731388866901398,0.02542344480752945,-69.58667755126953,,,0.5766666666666667
10.0,rot_home,8.587231548062846e-05,0.0001327975098774914,0.007517931408074219,1.6706429960322566e-05,1.5367921150755137e-05,0.7199310021436153,1.084814063506201,1.8264190293848515,6.825,28,655.051513671875,5.738679885864258,0.0,0.0,1.3089754581451416,0.03519609197974205,0.0372772216796875,5.740992546081543,,,0.0
10.0,rot_forward,1.13048090133816,12.813286855816841,17.99917407333851,0.5056658983230591,5.733221054077148,0.7181173582406094,1.3611184724140903,1.9628140144050121,8.798333333333334,22,1607.1177978515625,21.9266300201416,0.0,0.055,-9.775161743164062e-06,0.034084565937519073,0.038011930882930756,5.741074562072754,,,0.06166666666666667
10.0,trans_lissajous,6.474148506185884e-05,0.00012731557319511921,0.00020267771105864085,7.1358690547640435e-06,1.4589287275157403e-05,0.7204534391510404,0.9735443774843588,1.4310209662653506,6.56,18,162.4285125732422,15.292829513549805,0.0,0.0,0.6461849212646484,0.030878374353051186,0.041542086750268936,5.741425037384033,,,0.0
20.0,teleop_grasp,15.308002009987831,110.43231189250946,131.12905621528625,1.5650203227996826,11.259214401245117,0.803287168382667,2.3442526726284996,4.619731975253671,11.683333333333334,13,14271.2333984375,89.88325500488281,0.0033333333333333335,0.17333333333333334,-9.059906005859375e-06,0.018651138991117477,0.029064318165183067,-40.68100357055664,,,0.2
20.0,teleop_grasp_side,5.160037019891206e-05,9.491542130035668e-05,0.0001803594642524331,7.812658623151947e-06,1.4490429748548195e-05,0.5266813931909079,0.9365239151520658,1.4741310151293874,3.79,2,1911.760009765625,8.04903793334961,0.0,0.0,0.17308592796325684,0.020012855529785156,0.026634590700268745,-38.931236267089844,,,0.0
20.0,teleop_grasp_yaw,44.14771869778633,88.24771642684937,88.24782073497772,4.697083473205566,10.01396369934082,1.220931771482962,2.7227671991568076,5.168114963453263,26.78,11,833.6932983398438,25.50518035888672,0.02,0.49666666666666665,-9.775161743164062e-06,0.016272002831101418,0.024586908519268036,-69.6041488647461,,,0.5933333333333334
20.0,rot_home,6.570910215941694e-05,0.000123567943433045,0.0001952226256207723,6.356754056469072e-06,1.2559354217955843e-05,0.6408048655915385,0.9981265407986936,1.510745962150395,6.445,28,937.7603149414062,5.738661766052246,0.0,0.0,1.3089756965637207,0.035196077078580856,0.0372772291302681,5.74098539352417,,,0.0
20.0,rot_forward,2.4173136334866285,27.397213503718376,38.49022835493088,0.26893988251686096,3.0529420375823975,0.6954301903412367,1.357048901263624,2.0661900052800775,8.238333333333333,22,1608.0028076171875,21.924901962280273,0.0,0.07,-9.775161743164062e-06,0.03408455848693848,0.03799900785088539,5.74098539352417,,,0.08166666666666667
20.0,trans_lissajous,6.414999376147534e-05,0.00012866259169186378,0.00019260147610111744,6.318637588265119e-06,1.2194325790915173e-05,0.6571770139918145,0.9250151197193188,1.6713159857317805,5.998888888888889,18,162.4247589111328,15.292677879333496,0.0,0.0,0.6461849212646484,0.030878299847245216,0.041542086750268936,5.741425037384033,,,0.0
40.0,teleop_grasp,19.282173365354538,142.11638271808624,181.1884045600891,0.45446309447288513,3.3204004764556885,0.7705037862372895,1.926202967297287,3.1573069863952696,11.723333333333333,13,15740.6259765625,98.70979309082031,0.0,0.12666666666666668,-9.775161743164062e-06,0.01344388909637928,0.028757337480783463,-40.681148529052734,,,0.19666666666666666
40.0,teleop_grasp_side,5.374711165018198e-05,0.00010648076198549461,0.00017584001454906684,8.149960194714367e-06,1.418395186192356e-05,0.5341924164288988,0.8988885907456282,1.4213530230335891,4.18,2,1912.01171875,8.049081802368164,0.0,0.0,0.17308616638183594,0.020012855529785156,0.026634590700268745,-38.93119812011719,,,0.0
40.0,teleop_grasp_yaw,60.34890562295914,124.32298064231873,124.3230402469635,1.525606393814087,3.305262327194214,1.3077258598059416,2.6792797347297896,4.8997210105881095,27.286666666666665,11,827.469482421875,25.504976272583008,0.006666666666666667,0.5166666666666667,-9.775161743164062e-06,0.01580359786748886,0.023594064638018608,-69.62422943115234,,,0.5966666666666667
40.0,rot_home,6.952948439220563e-05,0.0001337665338496663,0.00021926268800598336,5.545271051232703e-06,1.094025355996564e-05,0.6955421945895068,1.1185001407284287,2.1353219635784626,6.866666666666666,28,938.128173828125,5.738647937774658,0.0,0.0,1.3089756965637207,0.03519611805677414,0.037277232855558395,5.741000175476074,,,0.0
40.0,rot_forward,3.3680086489766836,38.200654089450836,53.545814007520676,0.09320560097694397,1.060244083404541,0.7147370861882033,1.4412846358027303,2.118745003826916,8.066666666666666,22,1608.9044189453125,21.9251766204834,0.0,0.06666666666666667,-9.5367431640625e-06,0.03408455476164818,0.03798322752118111,5.7410078048706055,,,0.085
40.0,trans_lissajous,6.949601072392397e-05,0.00013431724710244453,0.00023048681896398193,5.636142304865643e-06,1.0526026926527265e-05,0.6409765359583415,0.950245966669172,1.8932500388473272,5.99,18,162.42025756835938,15.292289733886719,0.0,0.0,0.6461845636367798,0.030878225341439247,0.041542086750268936,5.741417407989502,,,0.0
