weight,trajectory,pos_mm_mean,pos_mm_p95,pos_mm_max,ori_deg_mean,ori_deg_p95,solve_ms_mean,solve_ms_p95,solve_ms_max,iters_mean,config_jumps,jerk_rms,vel_max,nonconverged_frac,limit_violation_frac,limit_margin_min,manip_hands_min,manip_hands_mean,self_clearance_min_mm,recovery_ms,end_pos_err_mm,miss_frac
0.05,rot_home,0.24045522150117904,1.37794588226825,3.038205439224839,0.1061752662062645,0.5951878428459167,0.7129032351076603,0.9322636673459782,1.20671303011477,5.658333333333333,29,139.87628173828125,5.629725933074951,0.0,0.0,1.308995008468628,0.03519629314541817,0.03727741166949272,5.740992546081543,,,0.0
0.05,teleop_grasp,0.1847442181315273,1.029788632877171,2.5166934356093407,0.08424924314022064,0.49186721444129944,0.612240606181634,0.8855132531607525,1.2301880051381886,3.743333333333333,0,25.14141082763672,2.332040786743164,0.0,0.0,0.43843507766723633,0.023364776745438576,0.029414964839816093,-40.67390823364258,,,0.0
0.05,jitter_teleop,0.4117808130104095,1.595943933352828,5.178028717637062,0.1790405958890915,0.7671017050743103,0.622732198680751,0.7742072601104156,1.6178879886865616,3.86,0,7529.07080078125,6.335937976837158,0.0,0.0,0.4159015417098999,0.022549200803041458,0.02942793443799019,-48.898250579833984,,,0.0
0.05,reach_limit,1.0908578988164663,6.852597929537296,26.71700343489647,0.11965746432542801,0.7586590051651001,0.6350506015587598,0.9239606879418716,4.18877397896722,5.845,10,607.666259765625,7.861441612243652,0.0,0.0,0.37948620319366455,0.016964884474873543,0.0297628715634346,-127.9691162109375,120.0,5.9604644775390625e-05,0.02
0.1,trans_y,1.5198243781924248,5.7158865965902805,6.036642473191023,0.7869148850440979,2.9406068325042725,0.6100553146097809,0.7796546327881514,0.9726249845698476,4.754666666666667,43,11.260604858398438,3.227959632873535,0.0,0.0,1.4653090238571167,0.04435126855969429,0.044845886528491974,-1.1688694953918457,,,0.0
0.1,trans_lissajous,1.1976809473708272,3.6144948098808527,10.305068455636501,0.5521974563598633,1.9055413007736206,0.6462177807568676,0.8609288895968348,1.1528579634614289,4.956666666666667,0,15.592419624328613,4.434174537658691,0.0,0.0,0.5502991676330566,0.03108638897538185,0.04154770076274872,-0.8677765727043152,,,0.002777777777777778
0.1,rot_home,0.9435142856091261,5.234776996076107,10.382947511970997,0.41701728105545044,2.370579242706299,0.6625736728892662,0.8962846943177282,1.2643630034290254,4.7283333333333335,22,72.00466918945312,5.665399074554443,0.0,0.0,1.3090763092041016,0.03519716486334801,0.03728141635656357,5.741000175476074,,,0.006666666666666667
0.1,teleop_grasp,0.4418131720740348,1.801949110813439,2.8198317158967257,0.1893652379512787,0.874545156955719,0.5328527465462685,0.674821442225948,0.9031289955601096,3.263333333333333,0,6.527299880981445,1.9141674041748047,0.0,0.0,0.4381009340286255,0.023365506902337074,0.0294174887239933,-40.65489196777344,,,0.0
0.1,jitter_teleop,0.8703283383511007,2.332312986254692,5.429656244814396,0.34553468227386475,1.0507073402404785,0.5613163610299429,0.6787167745642364,1.0367340291850269,3.3266666666666667,0,5790.119140625,4.6039910316467285,0.0,0.0,0.41709911823272705,0.0225664135068655,0.029430316761136055,-48.45156478881836,,,0.0
0.1,reach_limit,1.4581879368051887,11.74590177834034,26.730988174676895,0.17229607701301575,1.3450660705566406,0.566500393130506,0.8135762880556281,1.276069029700011,4.87,5,398.2536926269531,6.781399250030518,0.0,0.0,0.381819486618042,0.017138170078396797,0.02967885322868824,-127.67724609375,120.0,2.3853499442338943e-05,0.02666666666666667
0.2,trans_y,7.147755939513445,20.92389017343521,21.456552669405937,3.759507894515991,11.159296035766602,0.5744700042996556,0.6946027569938451,0.9834699449129403,3.437333333333333,0,17.773733139038086,3.6317408084869385,0.0,0.0,1.4631696939468384,0.04435126855969429,0.04494001716375351,-27.27915382385254,,,0.29333333333333333
